display_template,pref_label,objectid,title,alternative_form,term_type,term_type_uri,vocabulary,vocabulary_uri,language,establish_date,terminate_date,birth_date,death_date,definition,usage,history,location,location_uri,subject_area,broader_term,broader_term_objectid,narrower_term,narrower_term_objectid,related_term,related_term_objectid,exact_match,exact_match_uri,close_match,close_match_uri,related_external,related_external_uri,source,publisher,publisher_uri,rights,rights_statement,rights_statement_uri,absorbed_organization,absorbed_organization_objectid,absorbing_organization,absorbing_organization_objectid,component_of_merger,component_of_merger_objectid,mergee,mergee_objectid,predecessor,predecessor_objectid,predecessor_of_split,predecessor_of_split_objectid,product_of_merger,product_of_merger_objectid,product_of_split,product_of_split_objectid,successor,successor_objectid
record,"Stanley, Joe",isun0211,"Stanley, Joe",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the organizer for the Nuclear Weapons Freeze Campaign. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,,,,,,,"Peace, justice and conflict, 1987-05-05 (Joe Stanley) <a href=""https://n2t.net/ark:/87292/w9f766c4c"">https://n2t.net/ark:/87292/w9f766c4c</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Starr, Adele, 1920-2010",isun0212,"Starr, Adele, 1920-2010",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1920-02-10,2010-12-10,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the president of Parents and Friends of Lesbians and Gays. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,,,,,,,"Family, 1990-03-24 (Adele Starr) <a href=""https://n2t.net/ark:/87292/w9k35mk0k"">https://n2t.net/ark:/87292/w9k35mk0k</a>; Adele Starr, 2024-08-14 (Adele Starr) <a href=""https://en.wikipedia.org/wiki/Adele_Starr"">https://en.wikipedia.org/wiki/Adele_Starr</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Steele, Richard, 1956-",isun0213,"Steele, Richard, 1956-","Steele, Richard",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1956,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the South African conscientious objector. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",South Africa,http://id.worldcat.org/fast/1204616,,,,,,,,,,,,,,"Violence or nonviolence, 1982-03-23 (Richard Steele) <a href=""https://n2t.net/ark:/87292/w9mp4vs7b"">https://n2t.net/ark:/87292/w9mp4vs7b</a>; Richard Steele, 2012-02-15 (Richard Steele) <a href=""https://www.sahistory.org.za/people/richard-steele"">https://www.sahistory.org.za/people/richard-steele</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Stevenson Glanton, Willie",isun0214,"Stevenson Glanton, Willie",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1922-03-19,2017-07-06,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the president of the Iowa Chapter of the Federal Bar Association. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa,http://id.worldcat.org/fast/1205835,,,,,,,,Q18686362,https://www.wikidata.org/wiki/Q18686362,,,,,"Women and the constitution, 1987-02-11 (Willie Stevenson Glanton) <a href=""https://n2t.net/ark:/87292/w94x54n2w"">https://n2t.net/ark:/87292/w94x54n2w</a>; Willie Stevenson Glanton, 2024-12-09 (Willie Stevenson Glanton) <a href=""https://en.wikipedia.org/wiki/Willie_Stevenson_Glanton"">https://en.wikipedia.org/wiki/Willie_Stevenson_Glanton</a>; Remembering civic leader Willie Stevenson Glanton, J.D., 2017-07-07 (Willie Stevenson Glanton) <a href=""https://www.dmu.edu/blog/2017/07/remembering-civic-leader-willie-stevenson-glanton-j-d/"">https://www.dmu.edu/blog/2017/07/remembering-civic-leader-willie-stevenson-glanton-j-d/</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Stoops, Michael",isun0215,"Stoops, Michael",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1950,2017-05-01,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Assistant Director of the National Coalition for the Homeless. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,,,,,,,"Biography of a bag lady, 1989-09-13 (Michael Stoops) <a href=""https://n2t.net/ark:/87292/w98w3871t"">https://n2t.net/ark:/87292/w98w3871t</a>; A life well-lived, 2017-05-24 (Michael Stoops) <a href=""https://www.realchangenews.org/news/2017/05/24/life-well-lived-dc-street-newspaper-remembers-homeless-advocate"">https://www.realchangenews.org/news/2017/05/24/life-well-lived-dc-street-newspaper-remembers-homeless-advocate</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Storms, Shirley",isun0216,"Storms, Shirley",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the employee of the Mulberry Friendship Center in Williamsburg Kentucky. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,,,,,,,"Overcoming poverty, 1983-02-15 (Shirley Storms) <a href=""https://n2t.net/ark:/87292/w9zs2kj4t"">https://n2t.net/ark:/87292/w9zs2kj4t</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Stromberg, Kirk L.",isun0217,"Stromberg, Kirk L.",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the legislative representative for the National Retired Teachers Association and American Association of Retired Persons. See exact matches in external vocabularies for more information about this name. Review and assign related terms as appropriate.,Metadata Services selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,,,,,,,,,,"Stromberg, Kirk L.",http://id.loc.gov/authorities/names/no00086142,,,,,"Address to retired teachers and citizens, 1979-12-10 (Kirk Stromberg) <a href=""https://n2t.net/ark:/87292/w90c4sq30"">https://n2t.net/ark:/87292/w90c4sq30</a>; Kirk L. Stromberg, viewed on 2025-01-14 (Kirk L. Stromberg) <a href=""https://www.summary.com/author/kirk-l-stromberg/"">https://www.summary.com/author/kirk-l-stromberg/</a>",Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Stuart, William C., 1920-2010",isun0218,"Stuart, William C., 1920-2010",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1920-04-28,2010-08-12,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the judge for the United States District Court for the Southern District of Iowa. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa,http://id.worldcat.org/fast/1205835,,,,,,,,Q8007138,https://www.wikidata.org/wiki/Q8007138,,,,,"Is our judicial system in trouble, 1982-05-04 (William Stuart) <a href=""https://n2t.net/ark:/87292/w9z02zd92"">https://n2t.net/ark:/87292/w9z02zd92</a>; William Corwin Stuart, 2024-12-13 (William Corwin Stuart) <a href=""https://en.wikipedia.org/wiki/William_Corwin_Stuart"">https://en.wikipedia.org/wiki/William_Corwin_Stuart</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Swan, Patricia B.",isun0219,"Swan, Patricia B.",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University administrator and food science and nutrition professor. See exact matches in external vocabularies for more information about this name. Review and assign related terms as appropriate.,Metadata Services selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,"Swan, Patricia B.",http://id.loc.gov/authorities/names/no2008040696,,,,,"Moral values and university research, 1991-02-04 (Patricia B. Swan) <a href=""https://n2t.net/ark:/87292/w9qf8jq3t"">https://n2t.net/ark:/87292/w9qf8jq3t</a>",Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Swanson, Leslie W., Dr.",isun0220,"Swanson, Leslie W., Dr.","Swanson, L. W.",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the physician and president of the Iowa Medical Society. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa,http://id.worldcat.org/fast/1205835,,,,,,,,,,,,,,"What's right and what's wrong with the delivery system?, 1977-09-21 (L.W. Swanson) <a href=""https://n2t.net/ark:/87292/w9ks6j90f"">https://n2t.net/ark:/87292/w9ks6j90f</a>; DAA Awardee: Dr. Leslie W. Swanson, viewed on 2025-01-14 (Leslie W. Swanson) <a href=""https://www.foriowa.org/daa/daa-profile.php?namer=true&profileid=223"">https://www.foriowa.org/daa/daa-profile.php?namer=true&profileid=223</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Tang, Jinke",isun0221,"Tang, Jinke",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University student. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,Q45500506,https://www.wikidata.org/wiki/Q45500506,,,,,"China in crisis II, 1989-07-18 (Jinke Tang) <a href=""https://n2t.net/ark:/87292/w9jd4pv1w"">https://n2t.net/ark:/87292/w9jd4pv1w</a>; Dr. Jinke Tang, viewed on 2025-01-15 (Jinke Tang) <a href=""https://www.uwyo.edu/physics/faculty-directory/files/docs/jinke-bio.html"">https://www.uwyo.edu/physics/faculty-directory/files/docs/jinke-bio.html</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Tarazi, Michael",isun0222,"Tarazi, Michael",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the lawyer and adviser to the Palestine Liberation Organization. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,Q6834793,https://www.wikidata.org/wiki/Q6834793,,,,,"What happened on the road to peace?, 2004-03-10 (Michael Tarazi) <a href=""https://n2t.net/ark:/87292/w9b27pw8j"">https://n2t.net/ark:/87292/w9b27pw8j</a>; Michael Tarazi, 2024-09-20 (Michael Tarazi) <a href=""https://en.wikipedia.org/wiki/Michael_Tarazi"">https://en.wikipedia.org/wiki/Michael_Tarazi</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Taylor, Joseph E., III",isun0223,"Taylor, Joseph E., III",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University history professor. See exact matches in external vocabularies for more information about this name. Review and assign related terms as appropriate.,Metadata Services selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,"Taylor, Joseph E., III",http://id.loc.gov/authorities/names/n99040529,,,,,"A multidisciplinary conversation what's nature worth?, 2003-10-21 (Joseph Taylor) <a href=""https://n2t.net/ark:/87292/w9959cd1n"">https://n2t.net/ark:/87292/w9959cd1n</a>; Curriculum Vitae, viewed on 2025-01-15 (Joseph E. Taylor III) <a href=""http://www.josephetaylor3.com/vita.html"">http://www.josephetaylor3.com/vita.html</a>",Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Tevis, Cheryl",isun0224,"Tevis, Cheryl",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Successful Farming editor. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa,http://id.worldcat.org/fast/1205835,,,,,,,,Q133309149,https://www.wikidata.org/wiki/Q133309149,,,,,"Changing role of farm women, 1982-02-02 (Cheryl Tevis) <a href=""https://n2t.net/ark:/87292/w9f47h012"">https://n2t.net/ark:/87292/w9f47h012</a>; Cheryl Tevis, viewed on 2025-01-15 (Cheryl Tevis) <a href=""https://iowawomeninag.org/who-we-are/cheryl-tevis/"">https://iowawomeninag.org/who-we-are/cheryl-tevis/</a>; Cheryl Tevis, viewed on 2025-01-15 (Cheryl Tevis) <a href=""https://www.agriculture.com/author/cheryl-tevis"">https://www.agriculture.com/author/cheryl-tevis</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Thibodeaux, Paul",isun0225,"Thibodeaux, Paul",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University football player and president of the student body. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,,,,,,,"Student athletes, 1991-02-14 (Paul Thibodeaux) <a href=""https://n2t.net/ark:/87292/w9pg1ht34"">https://n2t.net/ark:/87292/w9pg1ht34</a>; Paul Thibodeaux, viewed on 2025-01-15 (Paul Thibodeaux) <a href=""https://www.sports-reference.com/cfb/players/paul-thibodeaux-1.html"">https://www.sports-reference.com/cfb/players/paul-thibodeaux-1.html</a>; Iowa State University. Government of the Student Body records, 2019-04-19 (Paul Thibodeaux) <a href=""https://n2t.net/ark:/87292/w9cj7w"">https://n2t.net/ark:/87292/w9cj7w</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
